category,datetime,headline,id,image,related,source,summary,url
company,1776952821,Earnings Preview: Smurfit Westrock (SW) Q1 Earnings Expected to Decline,139864604,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,SW,Yahoo,Smurfit Westrock (SW) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://finnhub.io/api/news?id=e50746ad89264cd310a598bbe50dd2b39fdf55400176c519f185c46f55302e56
company,1776910065,What to Expect From Smurfit Westrock's Next Quarterly Earnings Report,139860083,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,SW,Yahoo,"Smurfit Westrock is scheduled to release its fiscal first-quarter earnings this month, and analysts project a double-digit profit drop.",https://finnhub.io/api/news?id=7a1f3ddf19cd28179c9fe056abeafdc0566aa5e646cd403bdc5c1abe305f602e
