category,datetime,headline,id,image,related,source,summary,url
company,1776980400,"Learfield CEO outlines college sports business, acquisition by TPG",139869570,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,MAR,Yahoo,"Learfield CEO Cole Gahagan comes on Asking for a Trend to talk more about the multimedia company's role in promoting college sports — especially in the new age of name, image, likeness (NIL) deals for college athletes — and its recent acquisition by TPG (TPG). breaks down its business",https://finnhub.io/api/news?id=785f824d1c8370fe1aeac8026f858b4465e1eb76bf31ef8fc31bda14e14efe6e
company,1776964958,Susquehanna Hikes Marriott Price Target to $385. Is the Hotel Comeback Story Finally Here?,139866440,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,MAR,Yahoo,"Susquehanna raised its price target on Marriott International (NASDAQ:MAR) stock to $385 from $280 while maintaining a Neutral rating. Analyst Christopher Stathoulopoulos made the revision as part of a broader Q1 lodging preview. The takeaway: Marriott’s luxury-heavy portfolio looks insulated from inflation pinching price-sensitive travelers, yet Susquehanna’s Neutral stance signals valuation is doing the heavy ... Susquehanna Hikes Marriott Price Target to $385. Is the Hotel Comeback Story Fina",https://finnhub.io/api/news?id=a5f6230a54541f6c394798d1e4f51b9fcb276a16e0b9baf258d370cb33bba14f
company,1776943930,AlUla Development Company begins work on NUMAJ hotel project; Marriott International will operate NUMAJ under its Autograph Collection hotel brand.,139863746,,MAR,Finnhub,Anwesha Pattanaik - UDC managing director John Pagano with RCU CEO Abeer AlAkel at the NUMAJ development site. Credit: AlUla Development Company / PRNewswire.AlUla Development Company has started...,https://finnhub.io/api/news?id=3cd269cb958e2ce02bfe8fe170a192c1cf0faf3f0c7b092d9d692ba5c064aa22
company,1776933495,"Susquehanna Maintains Neutral on Marriott International, Raises Price Target to $385",139867425,,MAR,Benzinga,Susquehanna  analyst Christopher Stathoulopoulos   maintains Marriott International (NASDAQ:MAR) with a Neutral and raises the price target from $280 to $385.,https://finnhub.io/api/news?id=9ec07574f63218b4b1146aa7b004a52c22adedc89fc037378b5fdc9c4fd1fce3
