category,datetime,headline,id,image,related,source,summary,url
company,1776950656,"RBC Capital Maintains Outperform on Otis Worldwide, Lowers Price Target to $105",139868631,,OTIS,Benzinga,RBC Capital  analyst Nick Housden   maintains Otis Worldwide (NYSE:OTIS) with a Outperform and lowers the price target from $110 to $105.,https://finnhub.io/api/news?id=ee4919fdfaf0775346e01f412b8d4f6ad0708faa0e6d682d9a63fd2bb055a1ae
company,1776950195,Otis Worldwide: Lackluster Margin Progress Is A Notable Headwind,139865365,,OTIS,SeekingAlpha,,https://finnhub.io/api/news?id=80685392fd6e3e61bb2871e82e7b03ac9e6b5b1337e4a1dadef5de12def83ff1
company,1776943609,"Barclays Maintains Underweight on Otis Worldwide, Lowers Price Target to $77",139868632,,OTIS,Benzinga,Barclays  analyst Julian Mitchell   maintains Otis Worldwide (NYSE:OTIS) with a Underweight and lowers the price target from $80 to $77.,https://finnhub.io/api/news?id=3ee38067e04d293184b8e2027fff995768aace5d57138c415ccb32cd34f4f62f
company,1776939683,OTIS Q1 Deep Dive: Service Investment and Margin Headwinds Shape Outlook,139861393,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,OTIS,Yahoo,"Elevator manufacturer Otis (NYSE:OTIS) announced better-than-expected revenue in Q1 CY2026, with sales up 6.4% year on year to $3.57 billion. The company’s full-year revenue guidance of $15.2 billion at the midpoint came in 1% above analysts’ estimates. Its non-GAAP profit of $0.89 per share was in line with analysts’ consensus estimates.",https://finnhub.io/api/news?id=f4575ed4cdc2c5d0b8b95ec3e6028df1dd815c89842129cfa148af5766a18273
company,1776927802,Otis Worldwide Corp (OTIS) Q1 2026 Earnings Call Highlights: Strong Service Growth and ...,139859160,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,OTIS,Yahoo,"Otis Worldwide Corp (OTIS) reports robust service growth and significant share repurchases, while navigating new equipment sales declines and geopolitical impacts.",https://finnhub.io/api/news?id=2c725e10b1a72abbfb0dc11889ca465b3584db031d5fa91eb17a145bbc5b4adb
