category,datetime,headline,id,image,related,source,summary,url
company,1776977270,RBC Capital Upgrades Unilever (UL) to Sector Perform,139869651,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,MKC,Yahoo,"Unilever PLC (NYSE:UL) is one of the 8 Best Counter Cyclical Stocks to Buy Right Now. On April 21, 2026, RBC Capital analyst James Edwardes Jones upgraded Unilever PLC (NYSE:UL) to Sector Perform from Underperform with an unchanged price target of 4,200 GBp. James Edwardes Jones said concerns around the disposal of the company’s food […]",https://finnhub.io/api/news?id=3b849eaa9fb97036a9e8539c688014f16219e19a0a506e48d5734e8289b040ec
company,1776953400,Sysco Q3 Earnings on the Horizon: Essential Insights for Investors,139864556,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,MKC,Yahoo,"SYY's third-quarter results are likely to show revenue growth from strong volumes, though incentive compensation may pressure earnings.",https://finnhub.io/api/news?id=430af633394525e1137757ff8a5d393f366fb6a78de543052e63513768a869b1
company,1776953093,Assessing McCormick (NYSE:MKC) Valuation After Prolonged Share Price Weakness,139864657,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,MKC,Yahoo,"Why McCormick (MKC) Is On Investors’ Radar Today McCormick (MKC) is drawing attention after a prolonged share price slide, with the stock around US$51.47 and negative returns over the past month, past 3 months, year to date, and past year. See our latest analysis for McCormick. At around US$51.47, McCormick’s recent 7-day share price return of a 3.51% decline and year-to-date share price return of a 23.50% decline point to fading momentum, aligning with a 30.85% decline in 1-year total...",https://finnhub.io/api/news?id=0feea74970e0d4347c3abb7d8bcc9d93b71cf7c7892e8539e1d25ba9f8801061
company,1776914290,"L'Oreal stock pops 9% after 'impressive' earnings, notches biggest gain in 18 years",139866485,https://image.cnbcfm.com/api/v1/image/108214039-1760962127834-gettyimages-2219673172-_r7a1185_vd5fjnqq.jpeg?v=1760962170&w=1920&h=1080,MKC,CNBC,"The cosmetics market shows no signs of slowing down, analysts said after L'Oreal's ""impressive"" results.",https://finnhub.io/api/news?id=fb492416b9ea58946c877b682c3527aee063e3170c1ca61270b42137d0884bce
