category,datetime,headline,id,image,related,source,summary,url
company,1777040520,Verisk Gears Up to Report Q1 Earnings: What's in the Offing?,139877871,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,COHR,Yahoo,VRSK heads into Q1 earnings release with steady subscription growth and margin strength expected to lift results. Can it extend its earnings beat streak?,https://finnhub.io/api/news?id=a145cccf18eea3d29e8e63f0c767a229102b6de9fdbdc38d044bffa0031013a2
company,1777032928,Here's How Much $1000 Invested In Coherent 5 Years Ago Would Be Worth Today,139881401,,COHR,Benzinga, ,https://finnhub.io/api/news?id=1803c140499bdfa94cac85e5c520a68ef530f37165ea75adc94b4e0b4cf89e6c
