category,datetime,headline,id,image,related,source,summary,url
company,1777070426,"Domino’s Pizza Shareholders Reelect Directors, Back Pay Plan; Reject Independent Chair Proposal",139882851,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,DPZ,Yahoo,"Domino's Pizza (NASDAQ:DPZ) held its 2026 annual meeting of shareholders virtually on April 21, with Executive Chairman of the Board Dave Brandon presiding and Ryan Mulally, the company’s executive vice president, general counsel and corporate secretary, serving as secretary of the meeting. Brandon",https://finnhub.io/api/news?id=c13ed472fe2e4acfeb53444465db8f88ab1e25fd96469a7b71419e55f02f53f4
company,1777054127,How The Domino’s Pizza (DPZ) Investment Story Is Shifting As Analysts Recut Valuation Assumptions,139880875,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,DPZ,Yahoo,"Domino's Pizza has seen its fair value estimate trimmed from US$476.06 to US$463.81 in updated models, representing a modest reset that still reflects detailed valuation work around the business. This shift comes as recent Street research has turned more cautious on what investors should pay for the brand's earnings power, with a cluster of price target cuts even where ratings remain positive. As you read on, you will see how these changes fit into the evolving story and which indicators to...",https://finnhub.io/api/news?id=f1599c4faaa4200e22cba581825f7760495457ac472c1bb7e4fd506fe0132df4
company,1777037725,10 Consumer Discretionary Stocks With Whale Alerts In Today's Session,139881135,https://cdn.benzinga.com/files/images/story/2025/11/06/aggregated_options_1.jpg?width=2048&height=1536,DPZ,Benzinga, ,https://finnhub.io/api/news?id=0cd51eb2afc20e83fac6b0964b88fc9d6ef2bd01b0db99da988c7d1dcfa7cf89
company,1777035602,Domino's Pizza Stock Could Be Cheap Ahead of Earnings Next Week,139880876,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,DPZ,Yahoo,"Domino's Pizza is set to release its Q1 earnings on April 27 before the market opens. DPZ stock could be cheap based on its strong free cash flow. Moreover, shorting 6% lower puts yield 1.7% for the next three 3 weeks.",https://finnhub.io/api/news?id=15c38b9582125a6be5adb8bb07c74b42a7b9abe25507f4e22cb99324c784c7b2
