category,datetime,headline,id,image,related,source,summary,url
company,1777061761,Stifel Cuts J.M. Smucker (SJM) PT as Food Sector Earnings Face Pressure,139881939,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,SJM,Yahoo,"The J. M. Smucker Company (NYSE:SJM) is included among the 10 Best Food Stocks with Highest Dividends. On April 21, Stifel lowered its price recommendation on The J. M. Smucker Company (NYSE:SJM) to $100 from $120. It reiterated a Hold rating on the shares. The analyst said food group earnings remain under pressure. Volume growth […]",https://finnhub.io/api/news?id=58c04ccad7e4324d9b354898c818dc8babf4c56e663cb842ea887f443f8ef8fc
company,1777041180,Mondelez Gears Up for Q1 Earnings: Essential Insights for Investors,139877791,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,SJM,Yahoo,"Mondelez heads into its April 28 Q1 report with revenues seen rising to $9.77 billion and EPS forecast at 61 cents, down year over year.",https://finnhub.io/api/news?id=2a560806054a04891d1d4f4076d2b876502516a747a8789f331eb1e894560091
company,1777039140,Kimberly-Clark's Q1 Earnings on the Horizon: Key Factors to Note,139877910,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,SJM,Yahoo,"KMB's first-quarter results are likely to reflect declines in sales and earnings amid pricing pressure, competitive intensity and uneven consumer demand.",https://finnhub.io/api/news?id=ee5b97e19a7c22937a75eb89ccb1d57549c1dfef8ae21b7f3e17060eac6224c6
