category,datetime,headline,id,image,related,source,summary,url
company,1777062060,3 Companies Shattering Quarterly Records,139881836,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,IBKR,Yahoo,"Several companies have knocked it out of the park this earnings cycle, breaking records in one way or another.",https://finnhub.io/api/news?id=084d47e1e9e954bacd1280b3bba968e75b390331710a08e98fbfd0fb3ecc02fd
company,1777048506,'CFTC Sues New York to Assert Prediction Market Jurisdiction' - Bloomberg Law,139882021,,IBKR,Benzinga,https://news.bloomberglaw.com/securities-law/cftc-sues-new-york-to-assert-prediction-market-jurisdiction,https://finnhub.io/api/news?id=8858def7a96ffd5f5375a5d87007791697682b23e4e2a8ac767fa3912792f358
company,1777038603,"Here's Why Interactive Brokers Group, Inc. (IBKR) is a Strong Momentum Stock",139877848,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,IBKR,Yahoo,"Wondering how to pick strong, market-beating stocks for your investment portfolio? Look no further than the Zacks Style Scores.",https://finnhub.io/api/news?id=eb45ff936af743c0c5807a67b421428240996fac48901b48f995b2422d601496
company,1777029600,"Meet the Under-the-Radar Growth Stock Crushing the S&P 500, the Nasdaq-100, and the Dow Jones in 2026",139875339,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,IBKR,Yahoo,This company is benefiting from the wild swings in the stock market.,https://finnhub.io/api/news?id=0bb6b564b4ed6d9088019bbf197638a5c137cbc7bfb66330a65d0a5c5d6c0e91
