category,datetime,headline,id,image,related,source,summary,url
company,1777063500,"Dividend Champion, Contender, And Challenger Highlights: Week Of April 26",139883063,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1072593728/image_1072593728.jpg?io=getty-c-w1536,ETR,SeekingAlpha,"Weekly dividend summary for Dividend Champions, Contenders & Challengers: dividend changes, upcoming ex-dividend dates and pay dates.",https://finnhub.io/api/news?id=19957f4453d0e1e79fb4e0780f32c03feead8f44f3d398be6c2e3abbebf66834
company,1777040820,Entergy Gears Up to Report Q1 Earnings: Here's What to Expect,139877828,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,ETR,Yahoo,"ETR's Q1 results may reflect solid sales and EPS growth, aided by retail, industrial and data center demand despite mild weather.",https://finnhub.io/api/news?id=f8f9bdad63d100dcea149902dec79c32d7a4c38b9fb30e10e7cd71eb5458e43c
company,1777001100,Surging Energy Demand Puts U.S. Utility Capex Forecast Near $1.3T In 2026-30,139873154,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2200799780/image_2200799780.jpg?io=getty-c-w1536,ETR,SeekingAlpha,RRA forecasts approximately $1.3 trillion of aggregate capital expenditures for US energy utilities between 2026 and 2030. Read more here.,https://finnhub.io/api/news?id=8d87bbb17d617a3813b7c8b5777ecec38fadc617a33da9a2f43eb6e170715feb
