category,datetime,headline,id,image,related,source,summary,url
company,1777038084,Newsmax: Why Strong Growth Is Not Enough,139879129,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2253663692/image_2253663692.jpg?io=getty-c-w1536,FOXA,SeekingAlpha,"Newsmax stock is a ""Hold"" as the cable news market continues to shrink and streaming gains remain slow. Click here to read my latest analysis of NMAX.",https://finnhub.io/api/news?id=f7d39e13732108d1abb46cd95935c13a33e068371587ba75873c8e9f4951eeb9
company,1777036043,How Investors May Respond To Fox (FOXA) Options Pricing In The Run-Up To Q3 2026 Earnings,139876572,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,FOXA,Yahoo,"In recent days, options traders have focused on Fox Corporation, with the June 18, 2026 $40 call showing unusually high implied volatility as the market looks ahead to the company’s now-upcoming third-quarter fiscal 2026 earnings release on May 11, 2026. This combination of elevated options pricing and expectations for a modest year-over-year earnings decline, despite a history of topping estimates, highlights a gap between cautious analyst views and traders’ positioning for significant...",https://finnhub.io/api/news?id=f5840b7454ff2936d065a5403f0d3582a7cea3adb8787e1233656f4e4ffcc60d
company,1777036038,"White House tells Fox News: everyone will be on standby to fly to Pakistan, if necessary",139878460,,FOXA,Finnhub,"White House tells Fox News: everyone will be on standby to fly to Pakistan, if necessary...",https://finnhub.io/api/news?id=bd11df1b806751731cd3efecce6103a83d058add918f1885e80ac6ccbc0c9bc4
company,1777035988,White House tells Fox News: Vance will be standing by in U.S.,139878459,,FOXA,Finnhub,White House tells Fox News: Vance will be standing by in U.S....,https://finnhub.io/api/news?id=7c5d7b981f616064744a046bda607121b0e333bc456c8b71b2ba7f7e28fe0ddb
company,1777035927,White House tells Fox News: Iran reached out and asked for in-person meeting,139878456,,FOXA,Finnhub,White House tells Fox News: Iran reached out and asked for in-person meeting...,https://finnhub.io/api/news?id=56bdf4d492255019d9fd2e12dc531db86861eb73b5817baaee1951b4f5ceec2a
