category,datetime,headline,id,image,related,source,summary,url
company,1777057503,Uncover the latest developments among S&P500 stocks in today's session.,139880231,https://www.chartmill.com/images/uploads/CM_Top_Movers_Small_free_2b4ff2fc22.webp,KLAC,ChartMill,Curious about the S&P500 stocks that are in motion on Friday? Join us as we explore the top movers within the S&P500 index during today's session.,https://finnhub.io/api/news?id=57fbda71592450f4e8d0911b7cbafc725583ff04126ea6c1144a6361c7a1f787
company,1777048503,Top S&P500 movers in Friday's session,139878285,https://www.chartmill.com/images/uploads/CM_Top_Movers_Small_free_2b4ff2fc22.webp,KLAC,ChartMill,Stay updated with the movement of S&P500 stocks in today's session. Discover which S&P500 stocks are making waves on Friday.,https://finnhub.io/api/news?id=57220348ff675d1190361a6b28358a99d1b138a67d54f2e64bde9ca71fa0bb26
company,1777036505,What Analyst Projections for Key Metrics Reveal About KLA (KLAC) Q3 Earnings,139877670,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,KLAC,Yahoo,"Beyond analysts' top-and-bottom-line estimates for KLA (KLAC), evaluate projections for some of its key metrics to gain a better insight into how the business might have performed for the quarter ended March 2026.",https://finnhub.io/api/news?id=fdb082de99a9a9a4a9c272360b4fd2f456d46a40c0d9a4513d68a712456db854
company,1777034547,"Shares of semiconductor companies are trading higher amid sympathy with Intel, which reported better-than-expected Q1 financial results and issued Q2 guidance above estimates. Also, reports suggest that a strike action at a Samsung Electronics facility earlier this month led to lower production, which may boost sales for competitors.",139878377,,KLAC,Benzinga,,https://finnhub.io/api/news?id=be08104922b9a9b320cae339395b118c45bf72e64a5220f4a22ec1cf72e50a3f
